,LIMIT_BAL,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEF_PAY,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
9004,90000,28,2,0,0,0,0,0,33382,35526,37513,38637,44088,35705,3000,3000,3000,10000,3000,2000,1,1,0,0,1,0,0,0,0,1,0
9005,290000,40,0,0,0,0,0,0,636,6732,0,3692,0,1957,6732,0,3692,0,1957,0,1,0,1,1,0,0,0,0,1,0,0
9006,220000,47,4,3,2,2,2,2,216591,197022,198088,187000,179703,174571,0,6000,0,14004,0,7000,1,1,0,0,1,0,0,0,1,0,0
9007,50000,27,0,0,0,0,0,0,48945,36467,18890,30288,30003,29763,1819,2664,31057,1064,1073,1043,1,0,1,0,1,0,0,0,1,0,0
9008,30000,56,3,2,2,2,2,2,26551,25844,27574,28420,29318,28704,0,2478,1600,1498,0,1100,1,0,1,0,0,1,0,0,0,0,1
9009,80000,25,3,2,2,2,3,3,6269,7212,7246,8073,8349,8420,1200,300,1100,700,500,0,1,0,1,1,0,0,0,0,1,0,0
9010,300000,66,0,0,0,0,0,0,259513,257866,261088,257288,256369,212395,10000,15000,9500,11000,9000,6000,1,1,0,0,1,0,0,0,1,0,0
9011,130000,30,2,0,0,2,0,0,112822,115526,123658,120259,121205,124778,4527,10122,1,4355,8918,0,1,0,1,1,0,0,0,0,0,1,0
9012,360000,36,0,0,0,0,0,2,15521,36003,51414,17993,11546,9771,36011,20094,1000,11546,0,306,1,0,1,1,0,0,0,0,1,0,0
9013,100000,41,0,0,0,0,0,0,7432,1633,2043,4830,3535,4307,1633,2043,4830,0,4307,0,1,0,1,0,0,1,0,0,0,1,0
9014,100000,31,2,2,2,2,2,2,84886,86729,87706,88859,90685,92736,4100,3300,3500,3400,3700,4000,1,1,0,1,0,0,0,0,0,1,0
9015,240000,28,0,2,2,0,0,0,5018,2300,0,2500,0,0,0,200,2500,0,0,0,1,0,1,1,0,0,0,0,0,1,0
9016,120000,53,2,0,0,2,0,0,66963,68780,70830,71557,73052,74502,3500,3800,2500,2804,2820,3000,1,0,1,0,0,1,0,0,0,1,0
9017,50000,28,0,0,0,0,0,0,35277,34627,35096,9657,9617,9404,1800,1600,500,500,341,500,1,1,0,0,1,0,0,0,0,1,0
9018,310000,34,0,0,0,0,0,0,455,455,1415,883,883,1033,455,1415,0,883,1033,883,1,0,1,1,0,0,0,0,1,0,0
9019,50000,50,0,0,0,0,0,0,48926,45156,27762,19238,15585,15892,2036,1243,3991,712,715,582,1,0,1,0,1,0,0,0,1,0,0
9020,100000,30,2,2,2,2,0,0,68436,66783,74555,72759,74131,75603,0,9557,0,2700,2707,3120,1,1,0,0,0,1,0,0,1,0,0
9021,180000,51,1,0,2,2,0,0,0,31,31,31,1931,878,31,0,0,1900,878,0,1,0,1,0,0,1,0,0,1,0,0
9022,200000,51,0,0,0,0,0,0,1690,0,396,792,0,396,0,396,792,0,396,792,1,1,0,0,1,0,0,0,1,0,0
9023,120000,46,0,0,0,0,0,0,4940,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
9024,260000,52,2,2,2,2,0,0,150,150,150,150,2500,0,0,0,0,2500,0,0,1,0,1,1,0,0,0,0,1,0,0
9025,50000,26,0,2,2,0,0,0,5713,5406,-978,978,652,626,0,0,1956,0,626,0,1,1,0,1,0,0,0,0,0,1,0
9026,120000,40,0,0,0,0,0,0,31543,31641,32286,32692,32261,32644,1600,1600,1200,1200,1200,1500,1,0,1,0,0,1,0,0,0,1,0
9027,50000,44,0,0,0,0,0,0,49996,50386,24565,21098,18965,18063,1596,1291,695,668,654,637,1,1,0,0,0,1,0,0,1,0,0
9028,400000,27,0,0,0,0,0,0,5457,4438,5048,7013,52189,16153,4460,5072,7048,52317,16232,4516,1,0,1,1,0,0,0,0,0,1,0
9029,240000,38,1,2,0,2,2,2,7466,221,189,189,1648,1459,899,198,0,1459,0,1250,1,0,1,0,1,0,0,0,1,0,0
9030,80000,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
9031,70000,40,2,2,0,0,0,2,45740,44727,45738,48977,52191,53242,0,1750,4000,4000,2060,2200,1,1,0,1,0,0,0,0,0,1,0
9032,50000,36,2,0,0,2,2,2,37397,40292,43073,44067,44955,44081,3500,3452,2000,1738,0,4000,1,0,1,1,0,0,0,0,1,0,0
9033,410000,48,0,0,0,0,0,0,28921,13482,8484,15286,17116,18777,5422,3040,15362,17133,5076,4040,1,1,0,0,1,0,0,0,0,1,0
9034,50000,42,0,0,0,0,0,0,12111,12911,13990,14356,14657,15013,1300,1300,600,532,600,494,1,1,0,0,1,0,0,0,1,0,0
9035,230000,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
9036,90000,27,2,2,2,0,0,0,85753,87510,85188,87112,169533,90316,4000,0,4200,3285,7787,4000,1,0,1,0,1,0,0,0,1,0,0
9037,20000,26,0,0,0,0,0,2,11065,11788,13082,13498,14278,13899,1206,1500,634,1151,0,514,1,1,0,1,0,0,0,0,0,1,0
9038,200000,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
9039,50000,31,2,2,2,2,2,2,26441,28297,29532,28758,30287,31133,2600,2000,0,2000,1500,1500,1,0,1,0,1,0,0,0,1,0,0
9040,30000,24,0,0,0,0,0,0,26573,26988,14964,15428,15612,16630,1500,1600,1000,569,1280,0,1,1,0,0,1,0,0,0,0,1,0
9041,80000,34,2,2,2,0,0,0,17294,22256,21660,22055,22603,23133,5210,0,1000,1000,1000,1000,1,0,1,0,1,0,0,0,1,0,0
9042,200000,38,2,0,2,2,0,0,166,1694,1519,0,0,600,1694,0,0,0,600,0,1,0,1,1,0,0,0,0,1,0,0
9043,290000,39,1,0,0,0,0,0,-9,698,728,-2,-2,-2,707,730,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
9044,70000,23,0,0,0,2,0,0,18285,16903,18903,18443,10139,10141,1400,2332,0,365,364,527,1,0,1,0,1,0,0,0,0,1,0
9045,30000,31,2,2,2,0,0,0,18870,3222,390,390,390,390,1906,0,390,390,390,390,1,0,1,0,0,1,0,0,1,0,0
9046,160000,54,0,2,0,0,0,0,780,390,1560,1170,780,390,0,1560,0,0,0,390,1,1,0,0,0,1,0,0,1,0,0
9047,160000,48,0,0,0,0,0,0,156197,102650,0,0,0,0,4700,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
9048,260000,32,0,0,0,0,0,0,169734,168207,155963,148701,141039,143838,6568,6025,5703,5123,5148,5368,1,0,1,0,0,0,1,0,0,1,0
9049,270000,48,2,2,2,0,0,0,53624,67736,63082,73568,77642,73452,15018,0,20000,5000,10000,0,1,1,0,0,1,0,0,0,1,0,0
9050,360000,63,1,0,0,0,0,0,-3,-3,590,-10,2162,3528,0,593,0,2172,3545,0,1,1,0,0,1,0,0,0,1,0,0
9051,360000,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
9052,280000,45,2,2,2,2,2,2,2482,2482,2482,2482,2482,2482,0,0,0,0,0,18,1,1,0,1,0,0,0,0,1,0,0
9053,160000,52,1,2,0,0,0,0,2259,1869,12671,8315,5085,4900,1310,12671,166,102,1100,2610,1,1,0,0,1,0,0,0,0,1,0
9054,20000,38,0,0,0,0,0,0,16619,17845,19000,0,0,0,1500,1500,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
9055,20000,26,0,0,0,0,0,0,18626,20296,18902,38250,19709,19774,2000,1308,683,1472,714,357,1,1,0,0,1,0,0,0,0,1,0
9056,160000,31,0,0,0,0,0,0,42781,42774,41817,749,5572,10573,2300,2300,749,5572,5573,13793,1,0,1,0,1,0,0,0,1,0,0
9057,50000,22,2,2,2,0,0,0,13752,17945,17807,17430,18262,14224,4448,1003,1000,1014,1004,1468,1,1,0,0,1,0,0,0,0,1,0
9058,180000,27,0,0,0,0,0,0,2658,2014,536,1123,536,536,2014,536,1123,536,536,629,1,1,0,1,0,0,0,0,0,1,0
9059,50000,53,0,0,0,0,0,0,47750,49149,47843,29018,29777,28722,2180,1874,1049,1237,1100,1300,1,1,0,0,1,0,0,0,1,0,0
9060,500000,41,2,0,0,0,0,0,564757,572834,430774,437950,447203,456453,19850,17200,15853,17000,17000,15740,1,1,0,1,0,0,0,0,1,0,0
9061,100000,39,3,2,2,2,2,0,76620,74813,69802,69887,68023,68734,0,5395,2433,0,2471,5191,1,0,1,0,1,0,0,0,1,0,0
9062,100000,44,0,0,0,0,0,2,68444,71722,73525,75303,79994,78550,5000,3000,3000,5900,0,5000,1,0,1,1,0,0,0,0,1,0,0
9063,210000,30,0,0,0,2,0,0,85988,88410,93234,90571,94653,142549,5000,7500,0,6000,50000,0,1,1,0,0,1,0,0,0,1,0,0
9064,50000,36,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
9065,450000,30,0,0,0,0,0,0,46244,32387,30976,29455,30012,20109,1599,1311,2000,1000,2000,647,1,0,1,1,0,0,0,0,0,1,0
9066,100000,41,2,2,2,2,2,2,68786,69604,67887,72744,73932,75560,2500,0,6000,2500,3000,3000,1,1,0,0,1,0,0,0,1,0,0
9067,90000,27,0,0,0,0,0,0,1040,3953,6986,868,350,874,3963,6986,868,350,874,548,1,1,0,1,0,0,0,0,0,1,0
9068,10000,24,5,4,3,2,0,0,9829,9539,9244,8949,9137,9177,0,0,0,480,340,500,1,1,0,0,1,0,0,0,1,0,0
9069,200000,27,2,2,2,0,0,0,191406,201756,197185,146021,147473,147669,15100,3028,5169,5400,5306,5232,1,0,1,1,0,0,0,0,1,0,0
9070,140000,27,2,2,2,2,2,2,94903,96912,98015,99155,100979,99251,4400,3600,3600,3500,0,3470,1,0,1,1,0,0,0,0,0,1,0
9071,10000,22,2,0,0,0,0,0,8631,9202,9975,528,0,0,1238,1275,528,0,0,0,1,1,0,0,1,0,0,0,0,1,0
9072,80000,51,1,0,0,0,0,0,-12,-12,-12,17691,4599,4134,0,0,17703,4599,4134,0,1,0,1,0,1,0,0,0,1,0,0
9073,40000,36,1,2,0,0,0,0,38430,37537,38156,39581,36506,37893,0,1575,2000,1500,2000,3000,1,0,1,0,1,0,0,0,1,0,0
9074,50000,50,2,0,0,0,2,0,48381,47810,48123,51060,50162,48209,2200,2100,4000,0,2000,2000,1,0,1,0,0,1,0,0,1,0,0
9075,160000,37,0,2,0,0,0,0,17723,497,1100,652,326,5654,0,1100,652,0,5654,0,1,1,0,1,0,0,0,0,0,1,0
9076,210000,33,0,0,0,0,0,0,141571,138588,142343,69004,70596,69388,5000,6000,2270,2500,2472,2600,1,1,0,0,1,0,0,0,1,0,0
9077,80000,23,0,0,0,0,0,0,50884,48709,19010,21808,15995,12290,2427,1214,600,656,282,0,1,0,1,0,1,0,0,0,0,1,0
9078,120000,28,0,0,0,2,0,0,75982,78213,82563,78273,79914,81514,3451,6275,0,2898,2926,6210,1,0,1,1,0,0,0,0,0,1,0
9079,360000,38,1,0,0,0,2,2,0,0,0,2500,2500,0,0,0,2500,0,0,0,1,1,0,0,1,0,0,0,1,0,0
9080,110000,29,2,2,4,4,3,2,600,600,600,600,300,150,0,0,0,0,0,921,1,0,1,0,1,0,0,0,0,1,0
9081,50000,28,0,0,0,0,0,0,48433,49608,45568,9742,8790,6591,2000,1500,442,300,238,500,1,1,0,0,1,0,0,0,0,1,0
9082,80000,37,2,2,2,2,2,2,58024,59300,59831,60554,61938,63269,2800,2100,2300,2500,2500,500,1,1,0,0,1,0,0,0,1,0,0
9083,60000,46,2,0,0,0,0,0,59748,60684,59532,30193,27726,26520,2500,2108,1008,1160,2000,4000,1,1,0,0,1,0,0,0,1,0,0
9084,150000,60,0,0,0,0,0,0,149892,137990,136171,100508,102610,101682,6780,4800,3496,3618,4000,3497,1,0,1,0,0,1,0,0,0,1,0
9085,400000,40,0,0,0,0,0,0,4750,0,0,2827,0,0,0,0,2827,0,0,3347,1,1,0,1,0,0,0,0,1,0,0
9086,300000,36,1,0,0,0,2,0,-78,-78,-78,1222,1072,4689,0,0,1300,0,4689,0,1,0,1,1,0,0,0,0,0,1,0
9087,110000,32,1,2,0,0,0,0,42867,41901,44126,43483,43435,41010,0,3000,2000,2000,2000,3600,1,0,1,1,0,0,0,0,1,0,0
9088,630000,29,0,0,0,0,0,0,497106,497921,490093,435019,329476,338557,15868,12371,26454,8510,11039,5390,1,0,1,1,0,0,0,0,0,1,0
9089,150000,30,2,2,2,2,2,2,17352,21338,20304,21585,20718,22813,5000,0,2000,0,3000,0,1,1,0,1,0,0,0,0,0,1,0
9090,220000,53,0,0,0,0,0,0,207592,212099,214669,173187,176496,169649,8165,6889,6033,6247,6142,6146,1,0,1,0,1,0,0,0,1,0,0
9091,10000,40,1,2,2,2,2,2,8481,8711,6946,5863,4180,4322,2000,0,450,0,600,320,1,0,1,0,1,0,0,0,1,0,0
9092,120000,45,1,0,0,0,0,0,0,106257,108360,109121,109061,112079,106257,5400,4000,3944,4817,8892,1,1,0,1,0,0,0,0,1,0,0
9093,500000,32,0,0,0,0,0,0,0,0,973,229,3330,7980,0,973,229,3330,7980,538,1,0,1,1,0,0,0,0,0,1,0
9094,160000,52,0,0,0,0,0,0,161747,164150,0,0,0,0,7350,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
9095,240000,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
9096,180000,29,2,2,2,2,2,2,113436,109439,111108,108476,104655,107338,1308,7623,3900,11,7700,0,1,0,1,0,1,0,0,0,1,0,0
9097,60000,42,0,0,2,0,0,0,1570,21835,20680,390,390,14290,20680,0,0,390,14290,2892,1,0,1,0,0,1,0,0,1,0,0
9098,500000,41,2,2,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
9099,180000,39,0,0,0,0,0,2,122187,123790,125258,125214,131276,114050,6000,6000,4400,9000,0,4000,1,1,0,0,0,1,0,0,1,0,0
9100,60000,24,0,0,0,0,0,0,18220,18743,17624,17457,21386,4340,1553,1200,349,5345,0,316,1,0,1,1,0,0,0,0,0,1,0
9101,320000,27,2,0,0,0,0,2,253197,258621,262825,268326,284625,290787,11000,10000,9876,20900,11000,0,1,0,1,1,0,0,0,0,0,1,0
9102,230000,46,0,0,0,0,0,0,4328,1518,1958,368,1613,1371,1518,1972,368,1613,1371,752,1,0,1,0,1,0,0,0,1,0,0
9103,60000,28,2,2,2,2,2,2,22343,24678,25079,24380,26022,26542,3000,1100,0,2200,1100,1000,1,0,1,1,0,0,0,0,0,1,0
9104,200000,34,3,2,0,0,0,0,1571,361,1716,460,0,0,0,1716,460,0,0,0,1,1,0,1,0,0,0,0,0,1,0
9105,60000,37,0,0,0,0,0,0,54770,58257,59675,60646,60071,60066,5000,3000,2500,2500,3000,2500,1,1,0,0,1,0,0,0,1,0,0
9106,90000,34,2,0,0,0,0,0,49530,18717,3053,3537,46816,47398,1449,1213,1087,47698,1740,1888,1,0,1,0,1,0,0,0,1,0,0
9107,50000,44,1,2,2,2,0,0,49615,48552,50175,12790,12743,17305,0,3056,0,2000,5000,3000,1,1,0,0,1,0,0,0,1,0,0
9108,260000,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
9109,230000,32,1,2,2,2,0,0,205498,210424,212979,207759,212014,225246,10000,7598,0,8000,17000,0,1,0,1,1,0,0,0,0,0,1,0
9110,30000,22,0,0,0,0,0,0,4476,5814,5254,15570,10117,1875,5841,5280,15587,325,0,1400,1,0,1,0,1,0,0,0,1,0,0
9111,20000,35,0,0,0,0,0,0,20139,19067,19787,19682,7468,2312,1480,1200,394,210,5546,0,1,1,0,0,1,0,0,0,1,0,0
9112,450000,38,0,0,0,0,0,0,1414,1080,97,1749,0,0,1080,97,1749,0,0,0,1,0,1,1,0,0,0,0,0,1,0
9113,360000,37,0,0,0,0,0,0,725,1172,1619,1266,1212,1324,1002,1002,202,501,502,501,1,0,1,0,1,0,0,0,1,0,0
9114,50000,25,0,0,0,0,0,0,40181,66569,19281,18679,12980,8592,1500,2400,5700,8000,3062,1000,1,1,0,1,0,0,0,0,0,1,0
9115,210000,24,0,0,0,0,0,0,40985,41028,42041,42842,43757,45403,1987,2000,1800,1757,2533,2030,1,1,0,0,1,0,0,0,0,1,0
9116,20000,24,0,0,2,2,0,0,17196,20609,20654,19118,18104,19846,4007,700,0,1000,2000,800,1,1,0,0,1,0,0,0,0,1,0
9117,20000,37,0,0,0,0,0,0,17312,17762,18814,19614,0,0,1500,1500,1000,0,0,0,1,0,1,0,1,0,0,0,1,0,0
9118,30000,22,1,2,2,0,0,0,25229,25533,24441,24441,11255,0,1000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
9119,30000,38,2,2,0,0,2,2,5685,5448,7347,8024,7751,9607,0,2000,800,0,2000,0,1,0,1,0,0,1,0,0,1,0,0
9120,20000,33,1,2,0,0,3,2,18139,17559,18662,21345,20721,20836,0,1400,3000,0,600,0,1,1,0,0,1,0,0,0,1,0,0
9121,150000,32,2,2,0,0,0,0,3354,-18,-18,-18,-18,-18,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
9122,400000,32,1,2,2,2,2,2,29864,29104,31379,27969,9513,1346,0,3000,0,1000,0,10025,1,0,1,1,0,0,0,0,0,1,0
9123,120000,34,2,2,2,2,2,0,118096,120455,116061,116959,112050,111153,12000,0,9500,0,4100,5000,1,1,0,1,0,0,0,0,1,0,0
9124,220000,43,0,3,2,0,0,0,1090,1257,1090,1090,1090,0,167,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
9125,130000,53,2,2,2,0,0,0,109994,125138,114344,96995,100086,92344,17100,17,4000,5000,4000,4000,1,1,0,0,1,0,0,0,1,0,0
9126,50000,32,0,0,0,0,0,0,49138,49718,49437,40186,19179,16043,2250,1900,1800,700,1000,1000,1,0,1,0,1,0,0,0,0,1,0
9127,220000,27,0,0,0,0,0,0,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,1,0,1,1,0,0,0,0,0,1,0
9128,380000,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
9129,70000,45,0,0,0,0,0,0,31218,32321,41713,42233,43288,46001,1608,10000,1511,1735,3600,0,1,1,0,0,1,0,0,0,1,0,0
9130,120000,32,0,0,0,0,0,2,3556,326,326,476,802,326,652,326,476,802,0,326,1,0,1,1,0,0,0,0,1,0,0
9131,80000,52,1,0,0,0,0,0,0,2583,3001,21306,5051,2450,2583,3001,21306,5051,2450,0,1,0,1,0,0,1,0,0,1,0,0
9132,80000,27,2,0,0,0,0,3,56789,58276,60102,61423,72197,71003,2400,3000,2500,11576,39,38,1,1,0,0,1,0,0,0,0,1,0
9133,260000,43,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
9134,470000,37,2,0,0,0,0,0,499024,494290,470617,398523,389927,381295,20600,19000,14000,13600,13600,13500,1,1,0,0,0,1,0,0,0,1,0
9135,360000,31,0,0,0,0,0,0,509,1350,0,0,1713,4819,1363,0,0,1713,4819,6439,1,1,0,1,0,0,0,0,0,1,0
9136,360000,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
9137,240000,41,0,0,0,0,0,0,22165,21292,16469,13737,9071,177268,7002,3002,5002,3009,177004,5452,1,1,0,0,1,0,0,0,1,0,0
9138,220000,37,0,0,2,0,0,0,200,400,200,200,350,350,400,0,200,350,350,200,1,0,1,0,0,1,0,0,1,0,0
9139,490000,45,0,0,0,0,0,0,9763,7059,5606,3136,3353,12336,7059,6000,3136,3353,12336,1493,1,1,0,1,0,0,0,0,1,0,0
9140,90000,37,0,0,0,0,0,0,85220,86745,71536,72964,64487,65845,3000,3000,2411,2294,2383,2285,1,0,1,0,1,0,0,0,1,0,0
9141,270000,31,0,0,0,0,0,0,167428,168827,148031,92943,94464,92899,6155,5382,3270,3377,3329,3553,1,0,1,1,0,0,0,0,0,1,0
9142,50000,31,0,0,0,0,0,0,422,1334,3962,0,660,1840,1532,3962,0,660,1840,0,1,0,1,0,1,0,0,0,0,1,0
9143,150000,23,0,0,0,0,0,0,146480,147880,146958,147218,146817,103651,6380,4570,4500,5000,3300,1300,1,0,1,0,1,0,0,0,0,1,0
9144,500000,41,0,0,0,0,0,0,2345,3595,1537,360,0,785,3595,1537,363,0,785,0,1,0,1,1,0,0,0,0,0,1,0
9145,10000,58,2,2,2,2,2,0,8857,9964,9654,10348,10044,10009,1400,0,1000,0,515,344,1,1,0,0,1,0,0,0,1,0,0
9146,130000,24,2,2,0,0,0,0,1176,0,41,1062,-201,-201,0,41,1021,0,0,0,1,0,1,0,1,0,0,0,0,1,0
9147,70000,37,0,0,0,2,2,2,67573,68884,70511,48772,27026,26056,3000,3500,0,2200,0,1000,1,1,0,0,1,0,0,0,1,0,0
9148,140000,33,0,0,0,0,0,0,55222,54293,53294,51558,52800,51806,2510,2450,1676,1900,1826,3968,1,0,1,1,0,0,0,0,1,0,0
9149,180000,30,0,0,0,2,0,0,40735,36337,36882,34000,34798,35488,1581,4626,0,1500,1419,1400,1,1,0,0,1,0,0,0,0,1,0
9150,130000,32,0,0,0,0,0,0,326,326,4058,5732,7406,4124,326,4058,2000,2000,4124,326,1,0,1,0,0,1,0,0,1,0,0
9151,200000,28,2,2,7,7,7,7,2443,2443,2443,2443,2443,2443,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
9152,130000,26,2,2,0,0,0,0,134836,128038,126862,97925,100484,54125,0,5000,3500,4055,10000,50000,1,1,0,0,1,0,0,0,0,1,0
9153,130000,57,0,0,0,0,0,0,125824,80801,81929,41671,42034,32219,4000,4000,3000,2500,1500,2000,1,0,1,0,0,1,0,0,1,0,0
9154,30000,31,0,2,2,3,2,2,699,309,-471,1479,1320,930,0,0,1950,0,390,0,1,0,1,0,1,0,0,0,1,0,0
9155,50000,46,0,0,0,0,0,0,50297,46613,46666,20162,19864,19680,1852,4050,676,730,866,3000,1,1,0,0,0,1,0,0,0,1,0
9156,20000,50,0,0,0,0,0,0,9164,0,0,0,0,0,0,50000,0,1300,0,0,1,1,0,1,0,0,0,0,1,0,0
9157,230000,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
9158,210000,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
9159,500000,40,2,2,2,0,0,2,267116,271396,265433,270868,285667,290318,10100,0,9932,19502,9600,10031,1,1,0,1,0,0,0,0,1,0,0
9160,180000,37,2,2,0,0,0,0,1310,0,0,0,0,1350,0,0,0,0,1350,1210,1,0,1,1,0,0,0,0,1,0,0
9161,60000,48,0,0,0,0,0,0,46578,39085,18628,19002,19715,18900,1308,1290,664,1003,693,759,1,0,1,0,1,0,0,0,1,0,0
9162,150000,25,0,0,0,0,0,0,147476,140352,110722,98874,65258,58027,6640,4100,4000,2675,2500,1500,1,0,1,0,1,0,0,0,1,0,0
9163,250000,38,2,0,0,0,0,0,67788,22453,13683,22970,5409,4490,5080,5028,15127,8028,5021,6032,1,1,0,0,1,0,0,0,1,0,0
9164,70000,34,2,2,2,2,2,2,16965,17398,18310,18611,18966,19403,1000,1500,900,800,900,2000,1,0,1,0,1,0,0,0,1,0,0
9165,20000,34,1,0,0,0,0,0,0,0,0,0,0,8081,0,0,0,0,8081,0,1,1,0,0,1,0,0,0,0,1,0
9166,100000,42,0,0,0,0,0,0,100699,94528,89010,81545,75592,68715,3368,3995,2800,3267,2919,334,1,1,0,0,1,0,0,0,1,0,0
9167,340000,49,1,0,0,0,0,0,-11,-11,-11,2894,0,530,0,0,2905,0,530,0,1,0,1,1,0,0,0,0,1,0,0
9168,50000,47,1,2,0,0,0,0,66978,65198,48951,17744,36230,37128,0,2600,635,657,750,501,1,1,0,0,0,1,0,0,1,0,0
9169,280000,32,1,0,0,0,0,0,0,0,3508,3508,-200,-200,0,3508,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
9170,140000,37,1,0,0,0,0,0,0,177,1460,1460,0,0,177,1460,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
9171,120000,33,2,0,0,0,0,0,18653,19844,20908,21560,22214,22845,1500,1400,1000,1000,1000,2000,1,0,1,1,0,0,0,0,0,1,0
9172,130000,30,3,2,2,0,0,0,8830,9533,10220,10353,10636,10711,1000,1000,600,600,400,600,1,0,1,1,0,0,0,0,0,1,0
9173,60000,29,0,0,0,0,0,0,54932,85672,41483,19394,18893,19043,1900,1572,1000,700,668,6000,1,0,1,0,1,0,0,0,0,1,0
9174,260000,41,0,0,0,2,2,0,137614,137133,134970,88806,86858,89970,5700,9000,4500,0,5000,3700,1,0,1,0,0,1,0,0,1,0,0
9175,20000,43,0,0,0,0,0,0,54,54,54,54,54,54,0,0,0,0,0,2966,1,1,0,0,1,0,0,0,0,1,0
9176,80000,34,0,0,2,2,2,0,73839,78934,76649,81845,80021,82334,6700,0,7500,0,4200,3000,1,1,0,1,0,0,0,0,1,0,0
9177,210000,30,0,0,0,0,0,0,1993,2722,2753,291,582,291,1062,1000,0,582,0,2682,1,0,1,1,0,0,0,0,0,1,0
9178,50000,31,0,0,0,0,0,0,51319,52214,50260,32502,27697,25940,5000,2300,1100,1000,1000,1500,1,1,0,0,1,0,0,0,1,0,0
9179,50000,30,2,0,0,0,0,0,50110,50322,27078,19107,19506,20024,1500,1620,1000,707,841,657,1,1,0,0,0,1,0,0,0,1,0
9180,50000,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
9181,70000,29,0,0,0,0,0,0,34449,35009,21307,8840,8131,7535,1600,1300,500,1000,1000,1500,1,1,0,0,1,0,0,0,0,1,0
9182,20000,24,2,2,0,0,0,2,14750,14229,16438,16770,17995,17556,0,2773,605,1500,0,1456,1,0,1,1,0,0,0,0,0,1,0
9183,210000,42,1,0,0,0,0,0,0,1200,12466,16870,17741,13049,1200,12466,6004,6000,7282,9731,1,0,1,0,0,1,0,0,1,0,0
9184,50000,25,0,2,0,0,0,0,6806,6552,7561,7712,7936,47743,0,1125,276,348,40000,1151,1,0,1,0,1,0,0,0,0,1,0
9185,170000,56,0,0,0,0,0,0,4767,0,451,0,424,1482,0,451,0,424,1482,688,1,0,1,0,1,0,0,0,0,1,0
9186,20000,41,2,2,3,2,2,2,17213,19041,18449,17857,18735,19277,2400,0,0,1320,1000,0,1,1,0,0,1,0,0,0,1,0,0
9187,50000,27,2,0,0,0,0,2,41932,38411,30659,30963,30505,28696,1600,1712,1016,2500,0,2848,1,1,0,0,1,0,0,0,0,1,0
9188,20000,28,2,2,2,0,0,0,20574,21041,19055,15335,10812,6483,1100,0,550,288,400,0,1,0,1,0,1,0,0,0,1,0,0
9189,20000,25,0,0,0,0,0,0,12547,14699,900,900,0,0,14745,900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
